AbbVie,ABBV,L,2/6,2/20,3,9999.9,100.0,3.94,0.00,4.20,0.00,12,47.24,0,0.00,N/A,https://seasonaltrader.com/host/History/Stocks.aspx?trade=208213846&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=208213846&service_id=3,208213846,12
AbbVie,ABBV,L,2/6,2/22,3,9999.9,100.0,3.87,0.00,3.83,0.00,12,46.42,0,0.00,N/A,https://seasonaltrader.com/host/History/Stocks.aspx?trade=208213848&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=208213848&service_id=3,208213848,12
AbbVie,ABBV,L,2/6,2/24,3,9999.9,100.0,4.73,0.00,4.57,0.00,12,56.75,0,0.00,N/A,https://seasonaltrader.com/host/History/Stocks.aspx?trade=208213850&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=208213850&service_id=3,208213850,12
AbbVie,ABBV,L,2/6,2/25,3,9999.9,100.0,4.87,0.00,4.59,0.00,12,58.39,0,0.00,N/A,https://seasonaltrader.com/host/History/Stocks.aspx?trade=208213851&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=208213851&service_id=3,208213851,12
AbbVie,ABBV,L,2/6,2/26,3,9999.9,100.0,4.59,0.00,4.38,0.00,12,55.07,0,0.00,N/A,https://seasonaltrader.com/host/History/Stocks.aspx?trade=208213852&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=208213852&service_id=3,208213852,12
AbbVie,ABBV,L,2/6,3/1,3,9999.9,100.0,4.61,0.00,4.17,0.00,12,55.32,0,0.00,N/A,https://seasonaltrader.com/host/History/Stocks.aspx?trade=208213855&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=208213855&service_id=3,208213855,12
AbbVie,ABBV,L,2/6,3/2,3,9999.9,100.0,4.52,0.00,4.08,0.00,12,54.23,0,0.00,N/A,https://seasonaltrader.com/host/History/Stocks.aspx?trade=208213856&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=208213856&service_id=3,208213856,12
AbbVie,ABBV,L,2/6,3/3,3,420.9,91.7,4.97,-0.13,4.37,0.12,7,38.88,1,-0.13,N/A,https://seasonaltrader.com/host/History/Stocks.aspx?trade=208213857&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=208213857&service_id=3,208213857,12
AbbVie,ABBV,L,2/6,2/21,3,139.5,91.7,4.18,-0.33,4.30,0.42,6,28.97,1,-0.33,N/A,https://seasonaltrader.com/host/History/Stocks.aspx?trade=208213847&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=208213847&service_id=3,208213847,12
AbbVie,ABBV,L,2/6,2/23,3,91.2,91.7,4.72,-0.57,4.57,0.53,7,27.19,1,-0.57,N/A,https://seasonaltrader.com/host/History/Stocks.aspx?trade=208213849&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=208213849&service_id=3,208213849,12
AbbVie,ABBV,L,2/8,2/20,3,82.3,91.7,3.89,-0.52,3.98,0.55,6,21.65,1,-0.52,N/A,https://seasonaltrader.com/host/History/Stocks.aspx?trade=208213936&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=208213936&service_id=3,208213936,12
AbbVie,ABBV,L,2/9,2/20,3,71.8,91.7,3.40,-0.52,3.49,0.55,6,19.53,1,-0.52,N/A,https://seasonaltrader.com/host/History/Stocks.aspx?trade=208213981&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=208213981&service_id=3,208213981,12
AbbVie,ABBV,L,2/6,2/17,3,68.6,91.7,3.43,-0.55,3.72,0.51,7,23.24,1,-0.55,N/A,https://seasonaltrader.com/host/History/Stocks.aspx?trade=208213843&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=208213843&service_id=3,208213843,12
