208214510,ABBV,2026-06-01,212.93,206.54,216.91,2026-06-03,216.91,profit_target,3.98,1.87
208214511,ABBV,2026-06-01,212.93,206.54,217.57,2026-06-03,217.57,profit_target,4.64,2.18
208214509,ABBV,2026-06-01,212.93,206.54,216.36,2026-06-02,216.36,profit_target,3.43,1.61
208214512,ABBV,2026-06-01,212.93,206.54,218.17,2026-06-03,218.17,profit_target,5.24,2.46
208214522,ABBV,2026-06-02,215.4,208.94,219.88,2026-06-04,219.88,profit_target,4.48,2.08
208214530,ABBV,2026-06-03,217.13,210.62,221.26,2026-06-04,221.26,profit_target,4.13,1.9
208214515,ABBV,2026-06-01,212.93,206.54,218.06,2026-06-03,218.06,profit_target,5.13,2.41
208214525,ABBV,2026-06-02,215.4,208.94,219.86,2026-06-04,219.86,profit_target,4.46,2.07
208214513,ABBV,2026-06-01,212.93,206.54,219.1,2026-06-03,219.1,profit_target,6.17,2.9
208214538,ABBV,2026-06-04,224.94,218.19,228.29,2026-06-05,228.29,profit_target,3.35,1.49
208214521,ABBV,2026-06-02,215.4,208.94,220.12,2026-06-04,220.12,profit_target,4.72,2.19
208214529,ABBV,2026-06-03,217.13,210.62,221.45,2026-06-04,221.45,profit_target,4.32,1.99
208214523,ABBV,2026-06-02,215.4,208.94,220.85,2026-06-04,220.85,profit_target,5.45,2.53
208214514,ABBV,2026-06-01,212.93,206.54,219.81,2026-06-04,219.81,profit_target,6.88,3.23
208214531,ABBV,2026-06-03,217.13,210.62,222.25,2026-06-04,222.25,profit_target,5.12,2.36
208214520,ABBV,2026-06-02,215.4,208.94,219.6,2026-06-04,219.6,profit_target,4.2,1.95
208214510,ABBV,2026-06-01,212.93,206.54,216.91,2026-06-03,216.91,profit_target,3.98,1.87
208214511,ABBV,2026-06-01,212.93,206.54,217.57,2026-06-03,217.57,profit_target,4.64,2.18
208214509,ABBV,2026-06-01,212.93,206.54,216.36,2026-06-02,216.36,profit_target,3.43,1.61
208214512,ABBV,2026-06-01,212.93,206.54,218.17,2026-06-03,218.17,profit_target,5.24,2.46
208214522,ABBV,2026-06-02,215.4,208.94,219.88,2026-06-04,219.88,profit_target,4.48,2.08
208214530,ABBV,2026-06-03,217.13,210.62,221.26,2026-06-04,221.26,profit_target,4.13,1.9
208214515,ABBV,2026-06-01,212.93,206.54,218.06,2026-06-03,218.06,profit_target,5.13,2.41
208214525,ABBV,2026-06-02,215.4,208.94,219.86,2026-06-04,219.86,profit_target,4.46,2.07
208214513,ABBV,2026-06-01,212.93,206.54,219.1,2026-06-03,219.1,profit_target,6.17,2.9
208214538,ABBV,2026-06-04,224.94,218.19,228.29,2026-06-05,228.29,profit_target,3.35,1.49
208214521,ABBV,2026-06-02,215.4,208.94,220.12,2026-06-04,220.12,profit_target,4.72,2.19
208214529,ABBV,2026-06-03,217.13,210.62,221.45,2026-06-04,221.45,profit_target,4.32,1.99
208214523,ABBV,2026-06-02,215.4,208.94,220.85,2026-06-04,220.85,profit_target,5.45,2.53
208214514,ABBV,2026-06-01,212.93,206.54,219.81,2026-06-04,219.81,profit_target,6.88,3.23
208214531,ABBV,2026-06-03,217.13,210.62,222.25,2026-06-04,222.25,profit_target,5.12,2.36
208214520,ABBV,2026-06-02,215.4,208.94,219.6,2026-06-04,219.6,profit_target,4.2,1.95
208367975,ACN,2026-06-14,165.36,160.4,168.92,2026-06-16,168.92,profit_target,3.56,2.15
208367973,ACN,2026-06-13,165.36,160.4,170.06,2026-06-17,160.4,stop,-4.96,-3.0
208581072,ALB,2026-06-25,141.05,136.82,145.79,2026-06-26,136.82,stop,-4.23,-3.0
208642063,ALLE,2026-06-06,127.11,123.29,130.25,2026-06-09,130.25,profit_target,3.14,2.47
208642070,ALLE,2026-06-11,133.16,129.17,135.82,2026-06-15,135.82,profit_target,2.66,2.0
208642064,ALLE,2026-06-06,127.11,123.29,130.21,2026-06-09,130.21,profit_target,3.1,2.44
208642071,ALLE,2026-06-11,133.16,129.17,135.84,2026-06-15,135.84,profit_target,2.68,2.01
208642075,ALLE,2026-06-14,133.7,129.69,135.91,2026-06-16,135.91,profit_target,2.21,1.65
208642076,ALLE,2026-06-15,133.7,129.69,135.8,2026-06-16,135.8,profit_target,2.1,1.57
208642072,ALLE,2026-06-12,133.42,129.42,136.05,2026-06-15,136.05,profit_target,2.63,1.97
208642073,ALLE,2026-06-13,133.7,129.69,135.52,2026-06-16,135.52,profit_target,1.82,1.36
208642063,ALLE,2026-06-06,127.11,123.29,130.25,2026-06-09,130.25,profit_target,3.14,2.47
208642070,ALLE,2026-06-11,133.16,129.17,135.82,2026-06-15,135.82,profit_target,2.66,2.0
208642064,ALLE,2026-06-06,127.11,123.29,130.21,2026-06-09,130.21,profit_target,3.1,2.44
208642071,ALLE,2026-06-11,133.16,129.17,135.84,2026-06-15,135.84,profit_target,2.68,2.01
208642075,ALLE,2026-06-14,133.7,129.69,135.91,2026-06-16,135.91,profit_target,2.21,1.65
208642076,ALLE,2026-06-15,133.7,129.69,135.8,2026-06-16,135.8,profit_target,2.1,1.57
208642072,ALLE,2026-06-12,133.42,129.42,136.05,2026-06-15,136.05,profit_target,2.63,1.97
208642073,ALLE,2026-06-13,133.7,129.69,135.52,2026-06-16,135.52,profit_target,1.82,1.36
204257790,GOOGL,2026-06-01,376.15,364.86,382.46,2026-06-02,364.86,stop,-11.28,-3.0
204257790,GOOGL,2026-06-01,376.15,364.86,382.46,2026-06-02,364.86,stop,-11.28,-3.0
204235412,GOOG,2026-06-01,372.36,361.19,378.54,2026-06-02,361.19,stop,-11.17,-3.0
204235414,GOOG,2026-06-01,372.36,361.19,380.21,2026-06-02,361.19,stop,-11.17,-3.0
204235414,GOOG,2026-06-01,372.36,361.19,380.21,2026-06-02,361.19,stop,-11.17,-3.0
204235413,GOOG,2026-06-01,372.36,361.19,379.21,2026-06-02,361.19,stop,-11.17,-3.0
204235437,GOOG,2026-06-13,367.11,356.1,371.04,2026-06-16,371.04,profit_target,3.93,1.07
204235442,GOOG,2026-06-13,367.11,356.1,374.86,2026-06-22,356.1,stop,-11.01,-3.0
