208214503,ABBV,2026-05-31,212.93,206.54,217.3,2026-06-03,217.3,profit_target,4.37,2.05
208214441,ABBV,2026-05-02,208.16,201.92,215.51,2026-05-08,201.92,stop,-6.24,-3.0
208214440,ABBV,2026-05-02,208.16,201.92,214.82,2026-05-08,201.92,stop,-6.24,-3.0
208214448,ABBV,2026-05-03,208.16,201.92,214.38,2026-05-08,201.92,stop,-6.24,-3.0
208214474,ABBV,2026-05-10,202.78,196.7,205.76,2026-05-12,205.76,profit_target,2.98,1.47
208214473,ABBV,2026-05-10,202.78,196.7,205.27,2026-05-12,205.27,profit_target,2.49,1.23
208214498,ABBV,2026-05-29,217.72,211.19,222.49,2026-06-04,222.49,profit_target,4.77,2.19
208214499,ABBV,2026-05-29,217.72,211.19,222.81,2026-06-04,222.81,profit_target,5.09,2.34
208214460,ABBV,2026-05-08,201.55,195.5,205.48,2026-05-12,205.48,profit_target,3.93,1.95
208214504,ABBV,2026-05-31,212.93,206.54,217.76,2026-06-03,217.76,profit_target,4.83,2.27
208214502,ABBV,2026-05-31,212.93,206.54,217.25,2026-06-03,217.25,profit_target,4.32,2.03
208214495,ABBV,2026-05-27,215.4,208.94,220.68,2026-06-04,220.68,profit_target,5.28,2.45
208214493,ABBV,2026-05-26,213.12,206.73,217.94,2026-05-28,217.94,profit_target,4.82,2.26
208214496,ABBV,2026-05-28,218.63,212.07,224.07,2026-06-04,224.07,profit_target,5.44,2.49
208214462,ABBV,2026-05-08,201.55,195.5,207.23,2026-05-12,207.23,profit_target,5.68,2.82
208214501,ABBV,2026-05-31,212.93,206.54,215.85,2026-06-02,215.85,profit_target,2.92,1.37
208214461,ABBV,2026-05-08,201.55,195.5,206.71,2026-05-12,206.71,profit_target,5.16,2.56
208214468,ABBV,2026-05-09,202.78,196.7,206.8,2026-05-12,206.8,profit_target,4.02,1.98
208214463,ABBV,2026-05-08,201.55,195.5,207.96,2026-05-12,207.96,profit_target,6.41,3.18
208214434,ABBV,2026-05-01,206.6,200.4,212.72,2026-05-14,212.72,profit_target,6.12,2.96
208214467,ABBV,2026-05-09,202.78,196.7,206.27,2026-05-12,206.27,profit_target,3.49,1.72
208214439,ABBV,2026-05-02,208.16,201.92,214.95,2026-05-08,201.92,stop,-6.24,-3.0
208214469,ABBV,2026-05-09,202.78,196.7,207.5,2026-05-12,207.5,profit_target,4.72,2.33
208214505,ABBV,2026-05-31,212.93,206.54,217.83,2026-06-03,217.83,profit_target,4.9,2.3
208214438,ABBV,2026-05-02,208.16,201.92,213.36,2026-05-08,201.92,stop,-6.24,-3.0
208214481,ABBV,2026-05-11,202.78,196.7,206.55,2026-05-12,206.55,profit_target,3.77,1.86
208214500,ABBV,2026-05-31,212.93,206.54,215.0,2026-06-02,215.0,profit_target,2.07,0.97
208214482,ABBV,2026-05-11,202.78,196.7,207.26,2026-05-12,207.26,profit_target,4.48,2.21
208214483,ABBV,2026-05-11,202.78,196.7,207.91,2026-05-12,207.91,profit_target,5.13,2.53
208214475,ABBV,2026-05-10,202.78,196.7,206.75,2026-05-12,206.75,profit_target,3.97,1.96
208214484,ABBV,2026-05-11,202.78,196.7,207.3,2026-05-12,207.3,profit_target,4.52,2.23
208367956,ACN,2026-05-22,179.24,173.86,184.76,2026-05-29,184.76,profit_target,5.52,3.08
198371242,APD,2026-05-24,289.6,280.91,296.87,2026-05-29,280.91,stop,-8.69,-3.0
198371251,APD,2026-05-26,289.6,280.91,296.67,2026-05-29,280.91,stop,-8.69,-3.0
198371220,APD,2026-05-23,289.6,280.91,297.91,2026-05-29,280.91,stop,-8.69,-3.0
198371253,APD,2026-05-27,285.73,277.16,292.93,2026-06-02,279.29,time_stop,-6.44,-2.25
198371239,APD,2026-05-24,289.6,280.91,295.86,2026-05-29,280.91,stop,-8.69,-3.0
201096113,APD,2026-05-28,283.65,275.14,289.89,2026-06-03,282.27,time_stop,-1.38,-0.49
198371246,APD,2026-05-25,289.6,280.91,295.36,2026-05-29,280.91,stop,-8.69,-3.0
202310178,APD,2026-05-25,289.6,280.91,297.1,2026-05-29,280.91,stop,-8.69,-3.0
202310180,APD,2026-05-28,283.65,275.14,290.71,2026-06-02,279.29,time_stop,-4.36,-1.54
