208213846,ABBV,2026-02-06,223.43,216.73,232.81,2026-02-13,232.81,profit_target,9.38,4.2
208213848,ABBV,2026-02-06,223.43,216.73,231.99,2026-02-13,231.99,profit_target,8.56,3.83
208213850,ABBV,2026-02-06,223.43,216.73,233.64,2026-02-13,233.64,profit_target,10.21,4.57
208213851,ABBV,2026-02-06,223.43,216.73,233.69,2026-02-13,233.69,profit_target,10.26,4.59
208213852,ABBV,2026-02-06,223.43,216.73,233.22,2026-02-13,233.22,profit_target,9.79,4.38
208213855,ABBV,2026-02-06,223.43,216.73,232.75,2026-02-13,232.75,profit_target,9.32,4.17
208213856,ABBV,2026-02-06,223.43,216.73,232.55,2026-02-13,232.55,profit_target,9.12,4.08
208213857,ABBV,2026-02-06,223.43,216.73,233.19,2026-02-13,233.19,profit_target,9.76,4.37
208213847,ABBV,2026-02-06,223.43,216.73,233.04,2026-02-13,233.04,profit_target,9.61,4.3
208213849,ABBV,2026-02-06,223.43,216.73,233.64,2026-02-13,233.64,profit_target,10.21,4.57
208213936,ABBV,2026-02-08,223.26,216.56,232.15,2026-02-13,232.15,profit_target,8.89,3.98
208213981,ABBV,2026-02-09,223.26,216.56,231.05,2026-02-13,231.05,profit_target,7.79,3.49
208213843,ABBV,2026-02-06,223.43,216.73,231.74,2026-02-13,231.74,profit_target,8.31,3.72
208213844,ABBV,2026-02-06,223.43,216.73,231.72,2026-02-13,231.72,profit_target,8.29,3.71
208213937,ABBV,2026-02-08,223.26,216.56,231.57,2026-02-13,231.57,profit_target,8.31,3.72
208213982,ABBV,2026-02-09,223.26,216.56,230.47,2026-02-13,230.47,profit_target,7.21,3.23
208213854,ABBV,2026-02-06,223.43,216.73,232.43,2026-02-13,232.43,profit_target,9.0,4.03
208213940,ABBV,2026-02-08,223.26,216.56,233.33,2026-02-13,233.33,profit_target,10.07,4.51
208213985,ABBV,2026-02-09,223.26,216.56,232.21,2026-02-13,232.21,profit_target,8.95,4.01
208213853,ABBV,2026-02-06,223.43,216.73,232.81,2026-02-13,232.81,profit_target,9.38,4.2
